judul,author,image,amazon_url
Disgrace,J. M. Coetzee,http://ecx.images-amazon.com/images/I/51v-K3sy9XL._SL160_.jpg,http://www.amazon.com/Disgrace-Novel-J-M-Coetzee/dp/0143115286%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0143115286
Nine Stories,J. D. Salinger,https://images-na.ssl-images-amazon.com/images/I/41jBzk70rTL._SL160_.jpg,https://www.amazon.com/Nine-Stories-J-D-Salinger/dp/0316769509?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0316769509
Through the Looking Glass,Lewis Carroll,http://ecx.images-amazon.com/images/I/51G1M-2kBoL._SL160_.jpg,http://www.amazon.com/Adventures-Wonderland-Through-Looking-Glass-Classics/dp/0553213458%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0553213458
The End of the Affair,Graham Greene,http://ecx.images-amazon.com/images/I/51KEEPHMMFL._SL160_.jpg,http://www.amazon.com/Affair-Penguin-Classics-Deluxe-Edition/dp/0142437980%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0142437980
Thus Spake Zarathustra,Friedrich Nietzsche,http://ecx.images-amazon.com/images/I/51K-80iYSuL._SL160_.jpg,http://www.amazon.com/Thus-Spoke-Zarathustra-Thrifty-Book/dp/1604598824%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1604598824
The Mill on the Floss,George Eliot,https://images-na.ssl-images-amazon.com/images/I/51e4uhOVOKL._SL160_.jpg,https://www.amazon.com/Mill-Floss-Penguin-Classics/dp/0141439629?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0141439629
Ethan Frome,Edith Wharton,https://images-na.ssl-images-amazon.com/images/I/51aHgGLOIXL._SL160_.jpg,https://www.amazon.com/Ethan-Frome-Dover-Thrift-Editions/dp/0486266907?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0486266907
The Shipping News,E. Annie Proulx,https://images-na.ssl-images-amazon.com/images/I/51sOHe36QBL._SL160_.jpg,https://www.amazon.com/Shipping-News-Annie-Proulx/dp/0671510053?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0671510053
Prometheus Bound,Aeschylus,https://images-na.ssl-images-amazon.com/images/I/410KA%2BeZNhL._SL160_.jpg,https://www.amazon.com/Prometheus-Bound-Dover-Thrift-Editions/dp/0486287629?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0486287629
The Unbearable Lightness of Being,Milan Kundera,https://images-na.ssl-images-amazon.com/images/I/41wW6tCBu4L._SL160_.jpg,https://www.amazon.com/Unbearable-Lightness-Being-Perennial-Classics/dp/0061148520?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0061148520
Never Let Me Go ,Kazuo Ishiguro,https://images-na.ssl-images-amazon.com/images/I/514Oi-7cLQL._SL160_.jpg,https://www.amazon.com/Never-Let-Me-Kazuo-Ishiguro/dp/1400078776?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1400078776
2001: A Space Odyssey,Arthur C. Clarke,http://ecx.images-amazon.com/images/I/21MCplaVzOL._SL160_.jpg,https://www.amazon.com/2001-Space-Odyssey/dp/0451457994?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0451457994
Henderson The Rain King,Saul Bellow,https://images-na.ssl-images-amazon.com/images/I/41RnEgymK6L._SL160_.jpg,https://www.amazon.com/Henderson-Rain-King-Penguin-Classics/dp/0143105485?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0143105485
Persuasion,Jane Austen,https://images-na.ssl-images-amazon.com/images/I/41UIOVsmQfL._SL160_.jpg,https://www.amazon.com/Persuasion-Penguin-Classics-Jane-Austen/dp/0141439688?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0141439688
The Bell Jar,Sylvia Plath,https://images-na.ssl-images-amazon.com/images/I/51v-zo8SXkL._SL160_.jpg,https://www.amazon.com/Bell-Jar-Modern-Classics/dp/0060837020?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0060837020
The Heart Is A Lonely Hunter,Carson McCullers,https://images-na.ssl-images-amazon.com/images/I/51M0KDIYhnL._SL160_.jpg,https://www.amazon.com/Heart-Lonely-Hunter-Carson-McCullers/dp/0618526412?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0618526412
White Noise ,Don DeLillo,http://ecx.images-amazon.com/images/I/61ubS9Y0SZL._SL160_.jpg,http://www.amazon.com/White-Noise-Penguin-Classics-Edition/dp/0143105981%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0143105981
Molloy,Samuel Beckett,https://images-na.ssl-images-amazon.com/images/I/41J49VQVVZL._SL160_.jpg,https://www.amazon.com/Molloy-Samuel-Beckett/dp/0802151361?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0802151361
The Fountainhead,Ayn Rand,http://ecx.images-amazon.com/images/I/51JXI5EVr6L._SL160_.jpg,http://www.amazon.com/The-Fountainhead-Ayn-Rand/dp/0452273331%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0452273331
Pedro Paramo,Juan Rulfo,https://images-na.ssl-images-amazon.com/images/I/41kI1Ika%2BjL._SL160_.jpg,https://www.amazon.com/Pedro-Paramo-Juan-Rulfo/dp/0802133908?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0802133908
Siddhartha,Hermann Hesse,http://ecx.images-amazon.com/images/I/51X6ZCKS8WL._SL160_.jpg,http://www.amazon.com/Siddhartha-Hermann-Hesse/dp/0553208845%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0553208845
Season of Migration to the North,Al-Tayyib Salih,http://ecx.images-amazon.com/images/I/51EI-jR4YfL._SL160_.jpg,http://www.amazon.com/Season-Migration-North-Review-Classics/dp/1590173023%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1590173023
The Sense of an Ending,Julian Barnes,https://images-na.ssl-images-amazon.com/images/I/51tILRgrl2L._SL160_.jpg,https://www.amazon.com/Sense-Ending-Julian-Barnes/dp/0307947726?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0307947726
The Line of Beauty,Alan Hollinghurst,https://images-na.ssl-images-amazon.com/images/I/51uO8nJIzVL._SL160_.jpg,https://www.amazon.com/Line-Beauty-Novel-Alan-Hollinghurst/dp/1582346100?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1582346100
"I, Claudius ",Robert Graves,https://images-na.ssl-images-amazon.com/images/I/51yMYTQbTSL._SL160_.jpg,https://www.amazon.com/Claudius-Autobiography-Tiberius-Murdered-International/dp/067972477X?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=067972477X
The Suppliants,Aeschylus,https://images-na.ssl-images-amazon.com/images/I/31OOyBwpC6L._SL160_.jpg,https://www.amazon.com/Suppliant-Women-David-Greig/dp/0571341616?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0571341616
The Persians,Aeschylus,http://ecx.images-amazon.com/images/I/41ZPczUOY%2BL._SL160_.jpg,http://www.amazon.com/Persians-Aeschylus/dp/1537078771%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1537078771
Seven Against Thebes,Aeschylus,http://ecx.images-amazon.com/images/I/41XF1P9CNHL._SL160_.jpg,http://www.amazon.com/Aeschylus-Persians-Against-Suppliants-Prometheus/dp/0812216717%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0812216717
Brideshead Revisited,Evelyn Waugh,https://images-na.ssl-images-amazon.com/images/I/51ltPqTGr2L._SL160_.jpg,https://www.amazon.com/Brideshead-Revisited-Evelyn-Waugh/dp/0316216453?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0316216453
Of Human Bondage ,W. Somerset Maugham,http://ecx.images-amazon.com/images/I/51jD1hiDuWL._SL160_.jpg,http://www.amazon.com/Of-Human-Bondage-Somerset-Maugham/dp/1604599499%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1604599499
Malone Dies,Samuel Beckett,https://images-na.ssl-images-amazon.com/images/I/41k6TdVvV4L._SL160_.jpg,https://www.amazon.com/Molloy-Malone-Unnamable-Everymans-Library/dp/0375400702?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0375400702
The Adventures of Augie March,Saul Bellow,https://images-na.ssl-images-amazon.com/images/I/416ITiVT0rL._SL160_.jpg,https://www.amazon.com/Adventures-Augie-March-Penguin-Classics/dp/0143039571?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0143039571
Cloud Atlas,David Mitchell,https://images-na.ssl-images-amazon.com/images/I/51ASTHr5sdL._SL160_.jpg,http://www.amazon.com/Cloud-Atlas-Novel-Modern-Library/dp/081299471X%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D081299471X
The Man Who Loved Children ,Christina Stead,https://images-na.ssl-images-amazon.com/images/I/51Jfx-Td5ML._SL160_.jpg,https://www.amazon.com/Man-Who-Loved-Children/dp/0312280440?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0312280440
"Cry, the Beloved Country",Alan Paton,https://images-na.ssl-images-amazon.com/images/I/51yHZqkrAmL._SL160_.jpg,https://www.amazon.com/Cry-Beloved-Country-Alan-Paton/dp/0743262174?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0743262174
Pippi Longstocking,Astrid Lindgren,https://images-na.ssl-images-amazon.com/images/I/51AJzl2N0VL._SL160_.jpg,https://www.amazon.com/Pippi-Longstocking-Astrid-Lindgren/dp/0142402494?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0142402494
Wolf Hall,Hilary Mantel,https://images-na.ssl-images-amazon.com/images/I/51sVglTpzKL._SL160_.jpg,https://www.amazon.com/Mirror-Light-Wolf-Hall-Trilogy/dp/0805096604?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0805096604
Selected Stories of Alice Munro,Alice Munro,http://ecx.images-amazon.com/images/I/41Zm%2BHnq8TL._SL160_.jpg,http://www.amazon.com/Selected-Stories-Alice-Munro/dp/067976674X%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D067976674X
The Maltese Falcon,Dashiell Hammett,http://ecx.images-amazon.com/images/I/51Xhi7HCaUL._SL160_.jpg,https://www.amazon.com/Dashiell-Hammett-Complete-Harvest-Maltese/dp/1883011671?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1883011671
Complete Poems of Giacomo Leopardi,Giacomo Leopardi,https://images-na.ssl-images-amazon.com/images/I/41zOSLdeJUL._SL160_.jpg,https://www.amazon.com/Zibaldone-Giacomo-Leopardi/dp/0374534640%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0374534640
Moll Flanders,Daniel Defoe,http://ecx.images-amazon.com/images/I/51eXGnXcyKL._SL160_.jpg,http://www.amazon.com/Moll-Flanders-Fortunes-Misfortunes-Classics/dp/0140433139%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0140433139
Ajax,Sophocles,http://ecx.images-amazon.com/images/I/51VAoqGiIiL._SL160_.jpg,http://www.amazon.com/Our-Ajax-Timberlake-Wertenbaker/dp/0571313469%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0571313469
Women of Trachis,Sophocles,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,http://www.amazon.com/All-That-Youve-Seen-Here/dp/0307949737%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0307949737
Philoctetes,Sophocles,https://images-na.ssl-images-amazon.com/images/I/41V2l0px5AL._SL160_.jpg,https://www.amazon.com/Sophocles-Antigone-Trachis-Philoctetes-Classical/dp/0674995589?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0674995589
The Killer Angels,Michael Shaara,https://images-na.ssl-images-amazon.com/images/I/51zhTFxQvJL._SL160_.jpg,https://www.amazon.com/Killer-Angels-Classic-Novel-Trilogy/dp/034540727X?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=034540727X
Possession ,A. S. Byatt,https://images-na.ssl-images-amazon.com/images/I/31-wGq51nDL._SL160_.jpg,https://www.amazon.com/Possession-S-Byatt/dp/0679735909?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679735909
The Red Badge of Courage,Stephen Crane,https://images-na.ssl-images-amazon.com/images/I/51IIVxoKuEL._SL160_.jpg,https://www.amazon.com/Red-Badge-Courage-Stephen-Crane/dp/1619491729?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1619491729
The Poisonwood Bible,Barbara Kingsolver,https://images-na.ssl-images-amazon.com/images/I/51IvQ1MrWjL._SL160_.jpg,https://www.amazon.com/Poisonwood-Bible-Novel-Barbara-Kingsolver/dp/0061577073?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0061577073
Tarzan of the Apes,Edgar Rice Burroughs,http://ecx.images-amazon.com/images/I/51eKbc3MGOL._SL160_.jpg,http://www.amazon.com/Tarzan-Dover-Thrift-Edgar-Burroughs/dp/0486295702%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0486295702
Death of Virgil,Hermann Broch,http://ecx.images-amazon.com/images/I/51CCBE2JPQL._SL160_.jpg,http://www.amazon.com/Death-Virgil-Hermann-Broch/dp/0679755489%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0679755489
The Counterfeiters,André Gide,https://images-na.ssl-images-amazon.com/images/I/51DdmCUV-OL._SL160_.jpg,https://www.amazon.com/Counterfeiters-Novel-Andre-Gide/dp/0394718429?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0394718429
Lady Chatterley's Lover,D. H. Lawrence,http://ecx.images-amazon.com/images/I/51FPNw975XL._SL160_.jpg,https://www.amazon.com/Lady-Chatterleys-Lover-Signet-Classics/dp/0451531957?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0451531957
Gilead,Marilynne Robinson,https://images-na.ssl-images-amazon.com/images/I/41wUFlF7BfL._SL160_.jpg,https://www.amazon.com/Gilead-Novel-Marilynne-Robinson/dp/031242440X?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=031242440X
The Confusions of Young Törless,Robert Musil,http://ecx.images-amazon.com/images/I/51ExczcG7EL._SL160_.jpg,http://www.amazon.com/Confusions-T%C3%B6rless-Penguin-Twentieth-Century-Classics/dp/0142180009%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0142180009
Zorba the Greek,Nikos Kazantzakis,http://ecx.images-amazon.com/images/I/51fYax85lPL._SL160_.jpg,http://www.amazon.com/Zorba-Greek-Nikos-Kazantzakis/dp/0684825546%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0684825546
Jacques the Fatalist and His Master,Denis Diderot,https://images-na.ssl-images-amazon.com/images/I/51MCe7lKqfL._SL160_.jpg,https://www.amazon.com/Jacques-Fatalist-Master-Penguin-Classics/dp/0140444726?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0140444726
Main Street,Sinclair Lewis,http://ecx.images-amazon.com/images/I/51Pq3H486fL._SL160_.jpg,http://www.amazon.com/Main-Street-Sinclair-Lewis/dp/1496035003%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1496035003
"So Long, See You Tomorrow",William Maxwell,https://images-na.ssl-images-amazon.com/images/I/512-Du3FvzL._SL160_.jpg,https://www.amazon.com/So-Long-See-You-Tomorrow/dp/0679767207?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679767207
War of the Worlds,H. G. Wells,https://images-na.ssl-images-amazon.com/images/I/41tsBGZLXIL._SL160_.jpg,https://www.amazon.com/War-Worlds-H-G-Wells/dp/1521374759?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1521374759
The Good Earth,Pearl S. Buck,https://images-na.ssl-images-amazon.com/images/I/51zRzieodBL._SL160_.jpg,https://www.amazon.com/Good-Earth-Oprahs-Book-Club/dp/0743272935?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0743272935
Macbeth,William Shakespeare,https://images-na.ssl-images-amazon.com/images/I/51raJBtd5PL._SL160_.jpg,https://www.amazon.com/Macbeth-Folger-Shakespeare-Library-William/dp/0743477103?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0743477103
The Once and Future King,T. H. White,http://ecx.images-amazon.com/images/I/51Nt%2BoPe0YL._SL160_.jpg,http://www.amazon.com/Once-Future-Terence-Hanbury-White/dp/0441627404%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0441627404
Our Mutual Friend,Charles Dickens,https://images-na.ssl-images-amazon.com/images/I/41eik5gAIbL._SL160_.jpg,https://www.amazon.com/Our-Mutual-Friend-Penguin-Classics/dp/0140434976?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0140434976
Humboldt's Gift,Saul Bellow,https://images-na.ssl-images-amazon.com/images/I/51IEiwSDjzL._SL160_.jpg,https://www.amazon.com/Humboldts-Gift-Penguin-Classics-Bellow/dp/0143105477?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0143105477
The Secret History,Donna Tartt,https://images-na.ssl-images-amazon.com/images/I/418a-h-f7eL._SL160_.jpg,https://www.amazon.com/Secret-History-Donna-Tartt/dp/1400031702?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1400031702
The Known World,Edward P. Jones,https://images-na.ssl-images-amazon.com/images/I/51wkKwjXzDL._SL160_.jpg,https://www.amazon.com/Known-World-Edward-P-Jones/dp/0061159174?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0061159174
The God of Small Things,Arundhati Roy,https://images-na.ssl-images-amazon.com/images/I/41iffjvqdQL._SL160_.jpg,https://www.amazon.com/God-Small-Things-Novel/dp/0812979656?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0812979656
All the Pretty Horses,Cormac McCarthy,https://images-na.ssl-images-amazon.com/images/I/51gEv7IN5GL._SL160_.jpg,https://www.amazon.com/Pretty-Horses-Border-Trilogy-Book/dp/0679744398?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679744398
Darkness at Noon,Arthur Koestler,https://images-na.ssl-images-amazon.com/images/I/51S2QRqPqqL._SL160_.jpg,https://www.amazon.com/Darkness-at-Noon-Arthur-Koestler/dp/1784875457?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1784875457
Stories of Guy de Maupassant,Guy de Maupassant,http://ecx.images-amazon.com/images/I/51jmWs2LU5L._SL160_.jpg,http://www.amazon.com/Best-Short-Stories-Classics-Library/dp/1853261890%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1853261890
The Man of Property,John Galsworthy,http://ecx.images-amazon.com/images/I/41TLcrGLONL._SL160_.jpg,http://www.amazon.com/The-Man-Property-John-Galsworth/dp/1145496245%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1145496245
To Let,John Galsworthy,http://ecx.images-amazon.com/images/I/51MFENCQ37L._SL160_.jpg,https://www.amazon.com/forsyte-saga-property-indian-awakening/dp/B000KTQIWA%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000KTQIWA
